10,8382;-0,4323
10,8455;-0,7349
10,8554;-0,8563
10,8620;-0,6669
10,8718;-0,4993
10,8775;-0,1656
10,8853;-0,0968
10,8936;-0,1817
10,9017;-0,1726
10,9103;-0,1566
10,9177;-0,0867
10,9260;0,0738
10,9346;0,1684
10,9408;0,2067
10,9499;0,2038
10,9575;0,1925
10,9658;0,1549
10,9733;0,1465
10,9815;0,1728
10,9888;0,0803
10,9974;-0,1494
11,0076;-0,3039
11,0134;-0,3721
11,0221;-0,4620
11,0297;-0,3305
11,0383;-0,1491
11,0456;0,0938
11,0553;0,3358
11,0617;0,4052
11,0719;0,3653
11,0778;-0,0389
11,0847;-0,2467
11,0935;-0,3541
11,1018;-0,1601
11,1098;0,1509
11,1178;0,4867
11,1261;0,8402
11,1337;0,8737
11,1417;0,8564
11,1492;0,7395
11,1573;0,4406
11,1656;-0,2925
11,1746;-0,8570
11,1808;-1,0541
11,1892;-1,0065
11,1973;-0,6602
11,2078;-0,2869
11,2138;0,0344
11,2224;0,2531
11,2294;0,2911
11,2386;0,2500
11,2454;0,0465
11,2553;-0,1375
11,2615;-0,1282
11,2716;-0,0495
11,2772;0,0655
11,2857;0,2602
11,2939;0,3421
11,3015;0,4275
11,3104;0,5005
11,3176;0,5715
11,3256;0,5663
11,3336;0,5092
11,3420;0,3082
11,3499;0,0235
11,3575;-0,0434
11,3658;-0,0545
11,3727;0,0935
11,3815;0,3161
11,3892;0,4441
11,3973;0,3245
11,4059;0,1074
11,4137;-0,1389
11,4248;-0,2575
11,4298;-0,1751
11,4389;-0,1714
11,4454;0,0786
11,4556;0,3157
11,4613;0,3946
11,4687;0,8751
11,4775;1,4898
11,4858;0,7185
11,4940;-0,3660
11,5018;-0,7848
11,5100;-1,2346
11,5168;-1,0270
11,5258;-0,6227
11,5334;-0,4751
11,5423;-0,3024
11,5494;-0,1404
11,5578;0,1034
11,5649;0,2972
11,5733;0,5035
11,5811;0,5831
11,5896;0,5396
11,5974;0,3732
11,6055;0,1523
11,6132;0,0042
11,6244;-0,0239
11,6302;0,0864
11,6389;0,3518
11,6455;0,3433
11,6552;0,3005
11,6609;0,2453
11,6696;0,2376
11,6773;0,3411
11,6857;0,4698
11,6939;0,3952
11,7018;0,1071
11,7086;-0,2611
11,7176;-0,4869
11,7256;-0,5009
11,7336;-0,4534
11,7414;-0,3847
11,7496;-0,2997
11,7567;-0,1016
11,7658;0,0679
11,7733;0,2981
11,7819;0,3205
11,7891;0,1761
11,7975;0,0113
11,8047;-0,1519
11,8130;0,0434
11,8210;0,1481
11,8292;0,3039
11,8409;0,2400
11,8453;0,2812
11,8529;0,5306
11,8612;0,5593
11,8693;0,5809
11,8771;0,4784
11,8851;0,3522
11,8944;0,2603
11,9005;0,1989
